,Game Name,Developer,Genre,Rating,Ratings Count,Reviews,Installs,Real Installs,Price,Free,Content Rating,Released,Updated,Version,Developer Website
358,The Battle of Polytopia,Midjiwan AB,Strategy,4.410035,235871.0,19039.0,"10,000,000+",17025622,0.0,True,Everyone 10+,"Nov 30, 2016",1783331559.0,2.17.2.16299,http://www.polytopia.io
359,Arcade Games,arcde,Arcade,4.34,17473.0,240.0,"1,000,000+",1897748,0.0,True,Everyone,"Nov 26, 2021",1728608565.0,16,http://androidgame.net.cn/Privacy.txt
360,Find It Out® - Hidden Object,Guru Puzzle Game,Puzzle,4.868976,392469.0,7173.0,"10,000,000+",43252704,0.0,True,Everyone,"Sep 2, 2022",1782298547.0,3.80.0,https://find.gurugame.ai/
361,King Of Cricket Games,Cricket Games Company,Sports,3.990196,341883.0,80.0,"10,000,000+",28250071,0.0,True,Everyone,"Sep 11, 2023",1777557762.0,1.0.57,http://playcricketgames.com/
362,Solar System for kids,Kokotots Inc,Educational,4.33,1788.0,76.0,"500,000+",569313,0.0,True,Everyone,"Jun 22, 2021",1772107862.0,3.0,http://kokotots.com
363,Couch Trivia Quiz party game,Roy Solberg,Trivia,4.324324,196.0,4.0,"10,000+",35245,0.0,True,Everyone,"Aug 6, 2025",1783269867.0,2.6.0,
364,Skip-Bo™: Solitaire Card Game,Mattel163 Limited,Card,4.834065,386970.0,9478.0,"10,000,000+",12014174,0.0,True,Everyone,"Oct 23, 2021",1782812623.0,1.12.9050,https://www.mattel163.com/
365,Music Ballz Hop,SAMFEN LIMITED,Music,4.564557,41110.0,488.0,"10,000,000+",48840324,0.0,True,Everyone,"May 31, 2024",1779782392.0,0.0.22,https://www.samfen.com
366,Word Master,Fugo Games,Word,4.863388,24522.0,761.0,"1,000,000+",1496580,0.0,True,Everyone,"Feb 9, 2025",1782926914.0,0.5.24,https://fugo.com.tr/
367,Stick Cricket Premier League,Stick Sports Ltd,Sports,4.65,365637.0,14027.0,"10,000,000+",12250865,0.0,True,Everyone,"Apr 16, 2013",1781624261.0,1.15.9,http://www.sticksports.com/mobile/spl-android-support.php
368,Vlogger Go Viral: Tuber Life,Tapps Games,Strategy,4.545125,2282747.0,151855.0,"50,000,000+",69454179,0.0,True,Everyone,"Nov 10, 2015",1779988557.0,2.43.76,http://tappsgames.com
369,Club Vegas Casino Slots Games,Bagelcode: Social Casino & Slot Machine Games,Casino,4.821319,646863.0,103884.0,"10,000,000+",21279420,0.0,True,Teen,"Jun 29, 2017",1783057482.0,Varies with device,https://bagelcode.com
370,PewDiePie's Tuber Simulator,Outerminds Inc.,Simulation,4.7017293,2028964.0,236728.0,"10,000,000+",29216043,0.0,True,Teen,"Sep 28, 2016",1782418479.0,2.81.0,http://www.outerminds.com
371,Hero Wars: Alliance RPG Legend,NEXTERS GLOBAL LTD,Role Playing,4.5212164,1732812.0,66067.0,"100,000,000+",169191428,0.0,True,Teen,"Mar 15, 2017",1783329760.0,1.282.402,https://nextersglobal.com
372,Free Fire: 9th Anniversary,GARENA INTERNATIONAL I,Action,4.3162613,128827068.0,653060.0,"1,000,000,000+",2108994697,0.0,True,Teen,"Dec 7, 2017",1782448778.0,1.128.2,
373,Math Kids: Math Games For Kids,RV AppStudios,Educational,4.5108056,68542.0,1055.0,"50,000,000+",76488316,0.0,True,Everyone,"Aug 22, 2017",1782466442.0,Varies with device,http://www.rvappstudios.com
374,Mad Zombies: Offline Games,VNGGames Studios,Action,3.960114,152724.0,2559.0,"10,000,000+",49089663,0.0,True,Mature 17+,"Oct 3, 2018",1760416399.0,5.35.2,http://deadtarget.com
375,Trivia Crack Retro Quiz,etermax,Trivia,4.5487204,481196.0,14472.0,"50,000,000+",53665630,0.0,True,Everyone,"Oct 23, 2018",1782830955.0,1.227.0,https://www.etermax.com
376,Shadow Fight 3 - RPG fighting,NEKKI,Role Playing,4.591321,4489781.0,75341.0,"100,000,000+",208340265,0.0,True,Teen,"Nov 16, 2017",1781776354.0,1.45.3,http://www.nekki.com
377,FarmVille 2: Country Escape,Zynga,Casual,4.563445,3207974.0,169794.0,"50,000,000+",77214194,0.0,True,Everyone,"Apr 16, 2014",1781962567.0,30.2.191,http://www.zynga.com
378,Candy Crush Saga,King,Casual,4.626892,38925461.0,2092359.0,"1,000,000,000+",2275709310,0.0,True,Everyone,"Nov 15, 2012",1782382747.0,1.331.0.1,http://candycrushsaga.com
379,Bike Mechanic,Giraffe Games Limited,Simulation,4.03,3839.0,193.0,"1,000,000+",1183413,0.0,True,Everyone,"Sep 25, 2023",1781377921.0,1.2,https://giraffe-games.com/
380,Preschool & Kindergarten Games,RosiMosi LLC,Educational,4.1959186,27889.0,10399.0,"1,000,000+",3712274,0.0,True,Everyone,"Mar 23, 2012",1769042266.0,15.0.5,http://www.rosimosi.com
381,World Cricket Championship 3,Nextwave Multimedia,Sports,4.2971888,539702.0,979.0,"10,000,000+",42545830,0.0,True,Everyone,"Sep 13, 2020",1780761720.0,3.2.3,http://www.nextwavemultimedia.com
382,Moto X3M Bike Race Game,Ace Viral,Racing,4.6208477,557026.0,29842.0,"100,000,000+",176158151,0.0,True,Everyone,"Aug 18, 2015",1770802520.0,1.21.17,https://www.AceViral.com
383,Basketball Rivals: Showdown,Green Horse Games,Sports,4.23,12521.0,66.0,"1,000,000+",1534412,0.0,True,Everyone,"Sep 18, 2022",1782473314.0,1.96.956,https://www.greenhorsegames.com/
384,Coin Master,Moon Active,Casual,4.7510405,10396779.0,692138.0,"100,000,000+",345779850,0.0,True,Teen,"Feb 4, 2016",1783318086.0,3.5.2610,http://moonactive.zendesk.com
385,Millionaire - Quiz & Trivia,Trivia & Quiz Games by Nuomondo,Trivia,4.622556,207737.0,568.0,"50,000,000+",51649736,0.0,True,Teen,"Jan 20, 2021",1782303757.0,2.1.8,https://nuomondo.github.io/
386,Dead Target: Offline Games 3D,VNGGames Studios,Action,4.5708437,2367121.0,56768.0,"100,000,000+",216915490,0.0,True,Mature 17+,"Jun 16, 2014",1783418968.0,4.176.0,http://deadtarget.com
387,Guess in 10 by Skillmatics,Grasper Global (Skillmatics),Educational,3.8,387.0,78.0,"100,000+",127943,0.0,True,Everyone,"Jun 30, 2021",1773305635.0,2.2.2,https://www.skillmaticsworld.com/
388,Block Blast!,HungryStudio,Puzzle,4.8323894,4973932.0,72651.0,"500,000,000+",989040603,0.0,True,Everyone,"Sep 23, 2022",1783353753.0,10.2.9,https://hungrystudio.com?utm_source=googleplay&utm_medium=referral&utm_campaign=visitwebsite
389,Supremacy: World War 3,Stillfront Supremacy Ltd,Strategy,4.389994,182927.0,9579.0,"10,000,000+",14731846,0.0,True,Teen,"Sep 3, 2020",1781592646.0,0.231,https://www.doradogames.com
390,ABC Dragons: Learn to read,Didactoons,Educational,,,,"10,000+",13648,0.0,True,Everyone,"May 5, 2026",1779961471.0,26.05.020,https://www.didactoons.com
391,Super Bear Adventure,Earthkwak Games,Adventure,4.409091,1022758.0,9285.0,"100,000,000+",220105034,0.0,True,Everyone,"Jun 10, 2017",1777482779.0,12.1.5,https://earthkwak.games/
392,Last Z: Survival Shooter,Omnilojo Pte Ltd,Strategy,4.4819717,751934.0,20960.0,"10,000,000+",37692697,0.0,True,Teen,"Jun 7, 2024",1783341402.0,1.250.716,https://last-z.com/
393,Stumble Guys,Scopely,Action,4.7028613,6758065.0,73450.0,"100,000,000+",472814517,0.0,True,Everyone,"Sep 24, 2020",1782456383.0,0.100.2,https://www.scopely.com/
394,Homescapes,Playrix,Casual,4.7277884,13318458.0,370484.0,"500,000,000+",517542762,0.0,True,Everyone,"Sep 19, 2017",1783353149.0,8.9.701,https://www.playrix.com/homescapes/index.html
395,1945 Air Force: Plane Shooter,1SOFT,Arcade,4.797742,4298813.0,49086.0,"100,000,000+",304431703,0.0,True,Everyone 10+,"Mar 5, 2019",1782890141.0,Varies with device,http://falcongames.com
396,Racing Fever: Moto,Gamebeam,Racing,4.3063316,703116.0,4379.0,"100,000,000+",189150901,0.0,True,Everyone,"Jan 9, 2018",1770066441.0,2.2.3,https://www.gamebeam.org/
397,Empires & Puzzles: Match-3 RPG,Small Giant Games,Puzzle,4.466981,2389937.0,97742.0,"50,000,000+",78183146,0.0,True,Everyone 10+,"Mar 1, 2017",1782470881.0,87.0.1,http://www.zynga.com/support/
398,The Arcade · Game Hub Launcher,Rollerbush,Personalization,4.48,5746.0,196.0,"1,000,000+",1827493,0.0,True,Everyone,"Mar 22, 2024",1783209737.0,4.0.2,
399,NTE: Neverness to Everness,N2E,Role Playing,4.5753274,113502.0,3064.0,"5,000,000+",6262313,0.0,True,Teen,"Apr 24, 2026",,Varies with device,https://nte.perfectworld.com
400,Lingokids: Games & Shows,"Lingokids - Games, Shows & Songs for Kids",Education,4.304709,214136.0,2934.0,"50,000,000+",76338391,0.0,True,Everyone,"Aug 10, 2015",1783000891.0,26.27.0,https://www.lingokids.com/
401,Landmark Quiz: Play & Learn,Dong Digital,Trivia,4.888889,123.0,2.0,"10,000+",19171,0.0,True,Everyone,"Dec 6, 2021",1638797655.0,1.0.1,https://www.dong.digital/landmarkquiz/
402,Welcome To Everdell,Dire Wolf Digital,Board,4.63,699.0,33.0,"10,000+",36371,4.0,False,Everyone,"Jun 7, 2024",1776200365.0,1.0.1,http://www.direwolfdigital.com
403,Race Max Pro - Car Racing Game,Revani,Racing,4.700245,681062.0,4126.0,"10,000,000+",49521743,0.0,True,Everyone,"Nov 20, 2023",1782473421.0,2.13.16,https://revani.game
404,IQ & brain test: Triviascapes,Quiz & Trivia Games by Mno Go Apps,Trivia,4.7761335,607936.0,6311.0,"10,000,000+",17108751,0.0,True,Everyone,"Jan 31, 2024",1781875967.0,2.11.024,https://triviascapes.mnogoteams.com/
405,Hill Climb Racing,Fingersoft,Racing,4.1859484,10625517.0,367853.0,"1,000,000,000+",1262140148,0.0,True,Everyone,"Sep 22, 2012",1782111304.0,1.70.0,https://www.fingersoft.com
406,Galaxiga: Galaxy Arcade Game,1SOFT,Arcade,4.741959,449780.0,37743.0,"100,000,000+",102685453,0.0,True,Everyone 10+,"Jul 15, 2019",1782471335.0,Varies with device,http://falcongames.com
407,Vegas Slots 777 Casino Games,Three wishes slot machines game studio,Casino,4.6679115,352674.0,43861.0,"10,000,000+",11406159,0.0,True,Teen,"Feb 2, 2017",1782828146.0,35.0,https://newslots.app/
408,Roblox,Roblox Corporation,Adventure,4.183048,49489587.0,3647605.0,"1,000,000,000+",1625535575,0.0,True,Teen,"Jul 15, 2014",1782428146.0,Varies with device,http://www.roblox.com
409,Idle Miner Tycoon: Gold Games,Kolibri Games,Simulation,4.5427113,5804356.0,287599.0,"100,000,000+",173444351,0.0,True,Everyone,"Jun 30, 2016",1783358120.0,5.58.1,http://www.idleminertycoon.com/
410,Hay Day,Supercell,Casual,4.3420496,13119074.0,416182.0,"100,000,000+",367945194,0.0,True,Everyone,"Nov 13, 2013",1782377221.0,1.71.131,https://help.supercellsupport.com/hay-day/en/
411,Mighty Fu Casino Slots Games,Product Madness,Casino,4.6397514,69234.0,9533.0,"5,000,000+",6816666,0.0,True,Teen,"Nov 27, 2017",1782906658.0,5.3.0,http://www.productmadness.com
412,Score! Hero,First Touch Games Ltd.,Sports,4.537472,7907140.0,46174.0,"100,000,000+",311583086,0.0,True,Everyone,"Nov 19, 2015",1780328480.0,4.600,http://www.ftgames.com
413,Rummy - Fun & Friends,GameDuell,Card,4.2782607,123680.0,264.0,"1,000,000+",3360443,0.0,True,Everyone,"Oct 4, 2023",1782289940.0,2026.26.2,https://www.rummy-fun.com/
414,Hearthstone,"Blizzard Entertainment, Inc.",Card,4.1424756,2021126.0,64806.0,"50,000,000+",59525811,0.0,True,Teen,"Dec 16, 2014",1783016800.0,36.0.246003,https://battle.net/support/help/games/hearthstone
415,Quick Hit Casino Slots Games,SciPlay,Casino,4.6737323,892566.0,238568.0,"10,000,000+",23045474,0.0,True,Teen,"Mar 10, 2015",1780521048.0,3.69.00,https://www.quickhitslots.com/
416,Legendale: Adventure Games,Guli Games Ltd,Adventure,4.7242904,51064.0,1565.0,"1,000,000+",2980684,0.0,True,Everyone,"Jun 20, 2022",1782155290.0,0.58.1,https://guli-games.com
417,Standoff 2,AXLEBOLT LTD,Action,4.2958174,11974207.0,43640.0,"100,000,000+",203337348,0.0,True,Teen,"Jul 19, 2017",1781813241.0,0.39.1,https://axlebolt.com
418,SimCity BuildIt,ELECTRONIC ARTS,Simulation,4.122729,5568002.0,190380.0,"100,000,000+",147275738,0.0,True,Everyone 10+,"Dec 15, 2014",1782169468.0,1.79.1.14223324,http://help.ea.com/en/simcity/simcity-buildit/
419,League of Legends: Wild Rift,"Riot Games, Inc",Strategy,3.2807357,2446688.0,33338.0,"50,000,000+",77358629,0.0,True,Teen,"Mar 28, 2021",1780040115.0,7.1.0.9852,https://wildrift.leagueoflegends.com/
420,Carnival Tycoon: Coin Games,Wild Candle Spin LLC,Simulation,4.27267,108164.0,2800.0,"10,000,000+",12524859,0.0,True,Everyone 10+,"Sep 13, 2022",1782898819.0,1.0.114,https://www.wildcandlespin.com/
421,Pinball Arcade,Farsight Studios,Arcade,2.9224138,41406.0,5361.0,"5,000,000+",7180957,0.0,True,Teen,"Feb 10, 2012",1695332935.0,2.22.69,http://www.pinballarcade.com
422,Kids Learn to Read Lite,Intellijoy Educational Games for Kids,Educational,4.14,21269.0,1643.0,"5,000,000+",9257888,0.0,True,Everyone,"Jun 20, 2011",1780747457.0,3.9.3,http://www.intellijoy.com
423,"ZEPETO: Avatar, Connect & Live",Naver Z Corporation,Entertainment,4.6043324,3050946.0,57272.0,"100,000,000+",241695136,0.0,True,Teen,"Aug 30, 2018",1782806513.0,4.26.100,https://zepeto.me/
424,Albion Online - Sandbox MMORPG,Sandbox Interactive GmbH,Role Playing,4.4745893,391881.0,9917.0,"10,000,000+",21061036,0.0,True,Everyone 10+,"Jun 9, 2021",1782832725.0,1.31.031.337183,https://albiononline.com
425,Goal Battle - PvP Soccer Game,MAGE Games,Sports,4.5066667,94800.0,671.0,"5,000,000+",8807047,0.0,True,Everyone 10+,"Jun 25, 2024",1783109417.0,4.764.1,http://www.magegames.com
426,Cricket Team Coach 26,Playsport Games,Sports,4.029703,12866.0,31.0,"1,000,000+",2947067,0.0,True,Everyone,"Jun 12, 2025",1781798992.0,2026.7.2,http://www.playsportgames.com
427,Solitaire Grand Harvest,Supertreat - A Playtika Studio,Card,4.691549,2182106.0,245959.0,"50,000,000+",67985414,0.0,True,Everyone,"Jun 27, 2017",1782926345.0,2.420.1,https://www.solitairegrandharvest.com/
428,My Talking Tom 2: Pet Game,Outfit7 Limited,Casual,4.30381,6736175.0,50948.0,"1,000,000,000+",1103838595,0.0,True,Everyone,"Nov 6, 2018",1781876988.0,Varies with device,https://talkingtomandfriends.com/support/
429,Zombie Tsunami,Mobigame SAS,Arcade,4.5640435,6125533.0,82247.0,"500,000,000+",573716745,0.0,True,Everyone 10+,"Sep 10, 2013",1780314368.0,4.7.2,https://www.mobigame.net
430,My Singing Monsters,Big Blue Bubble Inc,Music,4.7676187,2561720.0,265643.0,"50,000,000+",75406283,0.0,True,Everyone,"Oct 15, 2012",1779304921.0,5.4.2,https://www.bigbluebubble.com/home/games/my-singing-monsters-series/my-singing-monsters/
431,Earth Arcade M: Torong Wanted,Minipact Games,Casual,4.535714,1280.0,14.0,"100,000+",175118,0.0,True,Everyone,"Jun 12, 2025",1781752386.0,1.00.32,https://www.minipactgames.com/
432,SUPERSMART Party Trivia!,Ludus Super,Trivia,,,,"1,000+",2117,0.0,True,Everyone,"Apr 23, 2024",1773524992.0,1.5.1,http://supersmart.fi
433,Jeopardy!® Trivia TV Game Show,Uken Games,Trivia,4.373188,169297.0,45711.0,"5,000,000+",5148075,0.0,True,Everyone,"May 17, 2017",1780344911.0,59.0.1,https://uken.com/
434,Head Ball 2 - Online Soccer,Masomo Gaming,Sports,4.535172,2556778.0,32050.0,"100,000,000+",231011613,0.0,True,Everyone,"Apr 16, 2018",1781855204.0,1.642,https://www.masomo.com
435,Fun Run 4: Multiplayer Racing,Dirtybit,Racing,4.719715,41259.0,1613.0,"1,000,000+",2909745,0.0,True,Everyone 10+,"Oct 16, 2023",1783235803.0,2.42.0,https://www.dirtybit.com/funrun4
436,Dan the Man: Action Platformer,Halfbrick Studios,Arcade,4.745571,1999927.0,71101.0,"100,000,000+",136156871,0.0,True,Teen,"Oct 4, 2016",1782125477.0,1.12.75,http://www.halfbrick.com/our-games/dan-the-man/
437,Total Battle: War Strategy,Scorewarrior,Strategy,4.091495,340546.0,9694.0,"50,000,000+",66393119,0.0,True,Everyone 10+,"Oct 8, 2018",1783007564.0,345.2.75,http://scorewarrior.com
438,Temple Run 2: Endless Escape,Imangi Studios,Action,4.091697,9875894.0,373286.0,"1,000,000,000+",1221712829,0.0,True,Everyone 10+,"Jan 23, 2013",1781677470.0,1.133.0,http://www.imangistudios.com/contact.html
439,Yalla Ludo - Ludo&Jackaroo,Aviva Sun,Board,4.326957,1259509.0,14510.0,"100,000,000+",284816380,0.0,True,Teen,"Sep 20, 2018",1782450741.0,1.5.0.0,https://www.yallaludo.com/
440,Mad Skills BMX 2: Bike Game,Turborilla,Action,4.1764355,158699.0,6793.0,"50,000,000+",62778795,0.0,True,Everyone,"Jan 31, 2018",1770945433.0,2.8.6,http://www.turborilla.com/
441,Lotsa Slots - Casino Games,SpinX Games Limited,Casino,4.8357296,1267623.0,112739.0,"10,000,000+",31909935,0.0,True,Teen,"Oct 22, 2017",1782805893.0,Varies with device,https://spinxgames.com/
442,Gardenscapes,Playrix,Casual,4.7543917,13290050.0,354142.0,"500,000,000+",597191047,0.0,True,Everyone,"Aug 24, 2016",1783419577.0,9.7.5,https://www.playrix.com/gardenscapes/index.html
443,Chess - Offline Board Game,GamoVation,Board,4.823343,1074932.0,8153.0,"100,000,000+",100021072,0.0,True,Everyone,"Sep 27, 2021",1779269463.0,2.8.4,https://www.gamovation.com
444,Real Cricket™ Swipe,Nautilus Mobile,Sports,4.24,125390.0,46.0,"5,000,000+",9879015,0.0,True,Everyone,"Feb 11, 2025",1780319515.0,2.2,https://www.nautilusmobile.com/
445,Fishdom,Playrix,Puzzle,4.6065598,6712627.0,294966.0,"100,000,000+",468628707,0.0,True,Everyone,"Mar 2, 2016",1782508129.0,9.9.2.0,https://www.playrix.com/fishdom/index.html
446,Solitaire Card Game,Degoo ltd,Card,4.8196483,35496.0,2875.0,"5,000,000+",7954679,0.0,True,Everyone,"Nov 2, 2021",1778725822.0,2.4.8,https://www.6677g.com/
447,Cashman Casino Slots Games,Product Madness,Casino,4.52525,545387.0,119237.0,"10,000,000+",21768439,0.0,True,Teen,"Nov 21, 2016",1781883630.0,5.12.255,http://www.productmadness.com
448,War Machines：Tanks Battle Game,Wildlife Studios,Action,4.459642,1777989.0,52736.0,"100,000,000+",227477110,0.0,True,Everyone 10+,"Nov 16, 2016",1783110758.0,8.70.1,https://wildlifestudios.com/
449,Combat Master Mobile FPS,Alfa Bravo Inc.,Action,4.573341,244576.0,7429.0,"10,000,000+",14648132,0.0,True,Teen,"Dec 23, 2021",1771020863.0,0.29.2,https://www.alfabravo.us
450,Dune: Imperium Digital,Dire Wolf Digital,Board,4.888889,8863.0,301.0,"50,000+",56692,6.59,False,Everyone 10+,"Feb 29, 2024",1782510073.0,4.0.9.1737,https://www.direwolfdigital.com
451,Retro Bowl College,New Star Games Ltd,Sports,4.3411217,7891.0,2987.0,"1,000,000+",2066375,0.0,True,Everyone,"Sep 18, 2023",1777286723.0,1.0.19,http://www.newstargames.com
452,QuizzLand. Quiz & Trivia game,Quiz & Trivia Games by Mno Go Apps,Trivia,4.786284,1899642.0,34640.0,"100,000,000+",148661177,0.0,True,Everyone,"Feb 14, 2018",1783334565.0,3.15.004,https://content.quizz.land/
453,Battle Simulator: Warfare,PlaySide Studios,Strategy,4.352751,31124.0,1697.0,"1,000,000+",3911181,0.0,True,Teen,"Jun 22, 2021",1777857519.0,1.3.337,http://www.playsidestudios.com/
454,Cricket or Nothing,NEODHA GAME INNOVATIONS PRIVATE LIMITED,Sports,,,,"10,000+",29421,0.0,True,Everyone,"Feb 5, 2026",1781508835.0,2.0.7,https://cricketornothing.com
455,Match Factory!,Peak,Puzzle,4.662881,665351.0,23121.0,"10,000,000+",26268023,0.0,True,Everyone,"Dec 21, 2023",1783350452.0,1.71.148,https://www.peak.com
456,Baby Games for 1-3 Year Olds,Bebi Family: preschool learning games for kids,Educational,4.586337,119566.0,23364.0,"10,000,000+",10533138,0.0,True,Everyone,"Aug 27, 2019",1780901277.0,7.01.49,
457,Yu-Gi-Oh! Duel Links,KONAMI,Card,4.419361,2263668.0,145052.0,"50,000,000+",67168777,0.0,True,Teen,"Jan 10, 2017",1781577634.0,10.9.0,https://www.konami.com/yugioh/duel_links/
458,RPG Toram Online - MMORPG,"Asobimo, Inc.",Role Playing,4.4875774,1024128.0,78547.0,"10,000,000+",15023211,0.0,True,Teen,"Jul 9, 2015",1782268626.0,4.1.32,https://toram.jp/
459,Jenny Solitaire® - Card Games,Oakever Games,Card,4.6770415,274151.0,6361.0,"1,000,000+",4991209,0.0,True,Everyone,"Jul 3, 2023",1782129230.0,1.53.0,https://oakevergames.com/
460,UNO Wonder,Mattel163 Limited,Card,4.633803,16738.0,1246.0,"5,000,000+",8807513,0.0,True,Everyone,"Sep 12, 2025",1782460745.0,1.5.6292,https://www.mattel163.com
461,Stick Cricket Super League,Stick Sports Ltd,Sports,4.243523,258889.0,492.0,"10,000,000+",16388344,0.0,True,Everyone,"Dec 14, 2016",1783081618.0,1.12.6,http://www.sticksports.com
462,Dancing Road Color Balls Match,AMANOTES PTE. LTD.,Arcade,4.6016483,774246.0,17121.0,"100,000,000+",260289699,0.0,True,Everyone,"Oct 29, 2018",1783421795.0,3.1.6,http://amanotes.com
463,Galaxy Casino - Slots game,NuriGames Inc.,Casino,4.4870296,71520.0,8848.0,"1,000,000+",2844920,0.0,True,Teen,"Nov 13, 2012",1781163736.0,46.41,https://www.nurigames.com/
464,Soccer Games: Soccer Stars,Miniclip.com,Sports,4.5358853,2386209.0,49122.0,"100,000,000+",113994849,0.0,True,Everyone,"Jun 11, 2014",1781616521.0,36.14.2,https://www.miniclip.com
465,MONOPOLY GO!,Scopely,Board,4.5934124,3177263.0,311260.0,"100,000,000+",126661003,0.0,True,Everyone,"Apr 11, 2023",1782772257.0,1.71.5,https://support.monopolygo.com/
466,Extreme Car Driving Simulator,AxesInMotion Racing,Racing,4.2919283,4801358.0,121183.0,"500,000,000+",751541119,0.0,True,Everyone,"Jul 15, 2014",1783340921.0,7.12.2,https://www.axesinmotion.com
467,Kingshot,Century Games PTE. LTD.,Strategy,4.377784,1445549.0,15250.0,"50,000,000+",50331736,0.0,True,Everyone 10+,"Mar 3, 2025",1781595176.0,1.10.7,
468,GeoGuessr,GeoGuessr,Trivia,4.287037,85019.0,1415.0,"10,000,000+",11528997,0.0,True,Everyone,"Apr 14, 2021",1782912588.0,11.7,https://www.geoguessr.com/
469,Game of Thrones: Dragonfire,Warner Bros. International Enterprises,Strategy,4.6513157,18866.0,623.0,"1,000,000+",2034208,0.0,True,Teen,"May 28, 2026",1783353326.0,26.6.53779,https://hbogamessupport.wbgames.com/hc/en-us/requests/new
470,Ludo Club - Fun Dice Game,Moonfrog,Board,4.3283453,1975935.0,11221.0,"100,000,000+",233498988,0.0,True,Everyone,"Sep 6, 2017",1782997702.0,2.6.42,http://moonfroglabs.com
471,AFK Journey,FARLIGHT,Role Playing,4.5375566,297326.0,10271.0,"5,000,000+",8412111,0.0,True,Teen,"Mar 22, 2024",,Varies with device,https://www.farlightgames.com/
472,City Island 5 - Building Sim,Sparkling Society - Build Town City Building Games,Simulation,4.5990396,475796.0,11226.0,"10,000,000+",23788765,0.0,True,Everyone,"Dec 16, 2018",1782723351.0,5.8.0,http://www.sparklingsociety.net
473,BitLife - Life Simulator,"Candywriter, LLC",Simulation,4.4065127,1298483.0,248534.0,"50,000,000+",58958329,0.0,True,Mature 17+,"Feb 5, 2019",1782868178.0,3.23.8,https://candywriter.com/
474,Sonic Dash Run,SEGA,Arcade,4.695162,6512052.0,416849.0,"500,000,000+",516229623,0.0,True,Everyone,"Nov 26, 2013",1782483094.0,10.1.0,https://www.sega.com
475,Endless Quiz Pro,TIMLEG,Trivia,4.72,2841.0,135.0,"100,000+",126309,2.99,False,Everyone,"Jan 8, 2017",1774983846.0,1.0.3.4.7,
476,Animals & Coins Adventure Game,Innplay Labs,Adventure,4.8591127,1062867.0,34966.0,"10,000,000+",40550117,0.0,True,Everyone,"May 13, 2021",1782915822.0,16.7.1,https://www.innplaylabs.com/
477,Kpop Piano Beats - Music Game,Sonata Studio: Piano Rhythm,Music,4.63115,442978.0,2770.0,"10,000,000+",42236841,0.0,True,Everyone 10+,"Aug 30, 2023",1782726069.0,5.6.0,https://kpopmagictiles.netlify.app/app-ads.txt
478,Car Parking Multiplayer 2,olzhass,Racing,4.2510824,181676.0,2637.0,"10,000,000+",25880965,0.0,True,Everyone,"Aug 19, 2024",1780713817.0,1.3.2.3,
479,Tile Story: Match Puzzle Game,LinkDesks Classic Puzzle Games,Board,4.866561,134013.0,937.0,"10,000,000+",27750184,0.0,True,Everyone,"Mar 22, 2024",1781785080.0,3.6.2.4532,http://linkdesks.net
480,GWENT: The Witcher Card Game,CD PROJEKT S.A.,Card,4.307179,428104.0,12168.0,"5,000,000+",6061689,0.0,True,Teen,"Mar 24, 2020",1781777697.0,11.10.16,https://www.playgwent.com
481,Flat Zombies: Defense&Cleanup,PaVolDev,Action,4.6020217,206641.0,8754.0,"10,000,000+",25948455,0.0,True,Mature 17+,"Dec 15, 2016",1781470493.0,2.1.0,https://pavoldev.github.io/
482,1 2 3 4 Player Games - Offline,JindoBlu,Arcade,4.668763,152325.0,1716.0,"100,000,000+",116401644,0.0,True,Everyone,"Dec 14, 2022",1781800529.0,3.1.4,https://www.jindoblu.com
483,Balatro,Playstack,Card,4.6929717,26501.0,3441.0,"1,000,000+",1711155,9.99,False,Everyone 10+,"Sep 24, 2024",1778754691.0,1.8,https://www.playbalatro.com/mobile
484,Battle of Warships: Online,MobileGDC,Action,4.3269424,648026.0,14991.0,"50,000,000+",65382040,0.0,True,Everyone 10+,"May 5, 2017",1777978399.0,1.74.12,https://mobilegdc.net/
485,Madden NFL 26 Mobile Football,ELECTRONIC ARTS,Sports,4.4654293,254734.0,82953.0,"10,000,000+",22100351,0.0,True,Everyone,"Aug 4, 2020",1776700893.0,12.2.0,https://help.ea.com/en/help-top-issues/?product=madden-nfl-25-mobile
486,Teen Patti Gold:3 Patti Rummy,Moonfrog,Casino,4.4373736,1985648.0,5878.0,"100,000,000+",141399098,0.0,True,Everyone 10+,"Oct 8, 2014",1783010037.0,31.78,http://moonfroglabs.com
487,Two Dots: Brain Puzzle Games,PlayDots,Board,4.273731,1158483.0,87683.0,"50,000,000+",71195398,0.0,True,Everyone,"Nov 12, 2014",1782992506.0,26.29.00,https://www.socialpoint.es/games/two-dots
488,Bowling Fury: Ten Pin King,Yakuto,Sports,4.52,5207.0,317.0,"500,000+",607081,0.0,True,Everyone,"Jul 17, 2024",1760111008.0,1.14.2.3716,https://www.yaku.to
489,World of Cricket :Championship,AppOn Innovate,Sports,3.81,163401.0,54.0,"10,000,000+",48207875,0.0,True,Everyone,"Apr 13, 2017",1775038887.0,14.4,http://www.appon.co.in
490,Bike Race Pro by T. F. Games,Wildlife Studios,Racing,4.245378,25098.0,5124.0,"100,000+",293580,0.99,False,Everyone,"Mar 15, 2013",1694558446.0,8.3.4,http://www.topfreegames.com
